customer_id,recency,frequency,monetary,r_score,f_score,m_score,fm_score,rfm_segment
8115,995,1,362.64,2,3,2,3,Customers Needing Attention
8116,202,0.08,1473.71,5,2,5,4,Champions
8118,289,0.081081081,371.23,4,2,2,2,Potential Loyalists
8119,358,0.25,525.56,4,3,3,3,Potential Loyalists
8120,288,1,488.43,4,3,3,3,Potential Loyalists
8121,163,0.25,813.81,5,3,5,4,Champions
8122,28,1,462.29,5,3,3,3,Loyal Customers
8123,5,0.031746032,114.41,5,1,1,1,Recent Customers
8124,101,0.4,597.25,5,3,4,4,Champions
8125,566,1,221.36,3,3,2,3,Potential Loyalists
8126,420,0.093023256,1079.79,4,2,5,4,Loyal Customers
8128,465,0.068965517,301.28,4,1,2,2,Potential Loyalists
8129,556,1,402.7,3,3,3,3,Potential Loyalists
8130,3,0.070175439,1363.2,5,1,5,3,Loyal Customers
8131,40,1,156.84,5,3,1,2,Potential Loyalists
8132,29,0.086956522,633.84,5,2,4,3,Loyal Customers
8133,1399,1,108.94,1,3,1,2,Hibernating
8135,1317,1,63.12,1,3,1,2,Hibernating
8136,731,0.25,777.57,3,3,4,4,Loyal Customers
8137,813,0.090909091,665.96,2,2,4,3,Customers Needing Attention
8138,226,0.057142857,133.4,4,1,1,1,Promising
8139,108,1,162.32,5,3,1,2,Potential Loyalists
8140,253,0.2,509.39,4,3,3,3,Potential Loyalists
8141,137,0.044444444,763.68,5,1,4,3,Loyal Customers
8142,1378,1,55.77,1,3,1,2,Hibernating
8144,752,0.111111111,1077.01,3,2,5,4,Loyal Customers
8145,839,0.25,768.61,2,3,4,4,At Risk
8146,106,0.181818182,664.2,5,3,4,4,Champions
8148,1929,1,283.07,1,3,2,3,At Risk
8149,185,0.058823529,614.74,5,1,4,3,Loyal Customers
8151,562,0.076923077,413.17,3,1,3,2,Customers Needing Attention
8152,276,1,459.85,4,3,3,3,Potential Loyalists
8153,213,0.133333333,746.01,4,2,4,3,Potential Loyalists
8154,362,0.06,879.22,4,1,5,3,Potential Loyalists
8155,633,0.15,779.14,3,3,4,4,Loyal Customers
8156,1844,1,413.36,1,3,3,3,At Risk
8157,109,0.107142857,1117.14,5,2,5,4,Champions
8158,112,0.068965517,156.74,5,1,1,1,Recent Customers
8159,576,0.09375,1275.3,3,2,5,4,Loyal Customers
8161,58,0.045454545,373.3,5,1,2,2,Potential Loyalists
8162,1322,1,199.57,1,3,1,2,Hibernating
8163,634,0.142857143,856.06,3,3,5,4,Loyal Customers
8165,99,0.12,362.55,5,2,2,2,Potential Loyalists
8166,540,1,247.43,3,3,2,3,Potential Loyalists
8167,1537,0.25,354.69,1,3,2,3,At Risk
8168,1133,1,342.64,2,3,2,3,Customers Needing Attention
8169,1565,1,303.64,1,3,2,3,At Risk
8170,176,0.119047619,1874.61,5,2,5,4,Champions
8171,843,0.352941176,1417.93,2,3,5,4,At Risk
8172,1277,1,50.93,1,3,1,2,Hibernating
8173,1448,1,64.14,1,3,1,2,Hibernating
8174,1776,1,249.51,1,3,2,3,At Risk
8175,431,0.066666667,954.63,4,1,5,3,Potential Loyalists
8177,1365,1,266.1,1,3,2,3,At Risk
8178,422,0.173913043,1370.91,4,3,5,4,Loyal Customers
8179,202,0.037037037,121.78,5,1,1,1,Recent Customers
8180,52,1,489.59,5,3,3,3,Loyal Customers
8182,1327,0.222222222,208.14,1,3,1,2,Hibernating
8183,821,1,366.28,2,3,2,3,Customers Needing Attention
8184,1371,1,384.41,1,3,2,3,At Risk
8185,437,1,205.6,4,3,1,2,Potential Loyalists
8189,602,0.142857143,867.4,3,3,5,4,Loyal Customers
8190,198,0.068181818,454.42,5,1,3,2,Potential Loyalists
8191,70,0.068965517,706.38,5,1,4,3,Loyal Customers
8192,1756,0.4,410.74,1,3,3,3,At Risk
8193,665,1,433.99,3,3,3,3,Potential Loyalists
8194,1054,0.5,757.68,2,3,4,4,At Risk
8195,1928,1,228.61,1,3,2,3,At Risk
8196,99,0.060606061,455.54,5,1,3,2,Potential Loyalists
8197,1128,1,279.14,2,3,2,3,Customers Needing Attention
8198,1388,0.2,186.08,1,3,1,2,Hibernating
8199,485,0.25,364.14,3,3,2,3,Potential Loyalists
8200,630,1,488.51,3,3,3,3,Potential Loyalists
8201,804,1,480.57,2,3,3,3,Customers Needing Attention
8204,1184,1,448.37,2,3,3,3,Customers Needing Attention
8206,17,0.06122449,484.11,5,1,3,2,Potential Loyalists
8207,1051,1,91.15,2,3,1,2,Customers Needing Attention
8208,886,0.148148148,614.2,2,3,4,4,At Risk
8209,1206,1,335.84,2,3,2,3,Customers Needing Attention
8210,385,1,182.08,4,3,1,2,Potential Loyalists
8212,1814,1,174.02,1,3,1,2,Hibernating
8213,880,1,328.45,2,3,2,3,Customers Needing Attention
8214,81,0.136363636,1801.35,5,3,5,4,Champions
8215,365,0.047619048,311.48,4,1,2,2,Potential Loyalists
8216,1053,1,264.81,2,3,2,3,Customers Needing Attention
8218,1538,0.285714286,324.58,1,3,2,3,At Risk
8219,951,1,276.51,2,3,2,3,Customers Needing Attention
8220,280,0.25,763.43,4,3,4,4,Loyal Customers
8222,58,1,296.31,5,3,2,3,Loyal Customers
8224,230,0.222222222,700.92,4,3,4,4,Loyal Customers
8225,430,1,401.92,4,3,3,3,Potential Loyalists
8226,1301,1,362.49,1,3,2,3,At Risk
8227,1175,0.166666667,713.99,2,3,4,4,At Risk
8228,817,1,326.32,2,3,2,3,Customers Needing Attention
8229,1849,1,362.03,1,3,2,3,At Risk
8230,214,0.047619048,379.03,4,1,2,2,Potential Loyalists
8231,72,0.137254902,966.29,5,3,5,4,Champions
8232,1177,1,309.96,2,3,2,3,Customers Needing Attention
8233,1082,1,383.36,2,3,2,3,Customers Needing Attention
8234,1133,0.666666667,418.77,2,3,3,3,Customers Needing Attention
8235,1246,0.15,615.2,1,3,4,4,Cant Lose Them
8238,616,1,21.78,3,3,1,2,Customers Needing Attention
8239,1564,0.230769231,319.65,1,3,2,3,At Risk
8240,499,0.147058824,1126.82,3,3,5,4,Loyal Customers
8242,660,0.111111111,504.73,3,2,3,3,Potential Loyalists
8243,1493,1,175.96,1,3,1,2,Hibernating
8244,1281,0.2,790.04,1,3,5,4,Cant Lose Them
8245,547,1,125.7,3,3,1,2,Customers Needing Attention
8246,500,0.105263158,807.45,3,2,5,4,Loyal Customers
8247,1228,1,340.02,2,3,2,3,Customers Needing Attention
8248,804,0.130434783,756.32,2,2,4,3,Customers Needing Attention
8249,164,1,76.2,5,3,1,2,Potential Loyalists
8250,840,0.08,712.6,2,2,4,3,Customers Needing Attention
8252,380,1,390.92,4,3,3,3,Potential Loyalists
8253,267,0.106382979,818.59,4,2,5,4,Loyal Customers
8254,1804,1,24.57,1,3,1,2,Hibernating
8255,1394,1,142.73,1,3,1,2,Hibernating
8258,246,0.096774194,615.87,4,2,4,3,Potential Loyalists
8259,265,0.2,1827.25,4,3,5,4,Loyal Customers
8260,153,0.046511628,779.37,5,1,4,3,Loyal Customers
8263,1042,0.117647059,443.73,2,2,3,3,Customers Needing Attention
8264,245,0.063829787,619.78,4,1,4,3,Potential Loyalists
8265,1651,1,476.63,1,3,3,3,At Risk
8266,533,1,359.44,3,3,2,3,Potential Loyalists
8267,1344,0.133333333,484.91,1,2,3,3,At Risk
8268,1225,0.117647059,545.77,2,2,4,3,Customers Needing Attention
8270,1827,1,372.24,1,3,2,3,At Risk
8271,32,0.1,1704.34,5,2,5,4,Champions
8272,1825,1,476.66,1,3,3,3,At Risk
8273,440,0.102564103,1183.39,4,2,5,4,Loyal Customers
8274,1195,0.111111111,428.56,2,2,3,3,Customers Needing Attention
8275,223,1,44.18,4,3,1,2,Potential Loyalists
8276,1209,0.2,688.98,2,3,4,4,At Risk
8277,1615,1,213.04,1,3,1,2,Hibernating
8278,1687,0.5,374.08,1,3,2,3,At Risk
8279,1608,0.5,605.9,1,3,4,4,Cant Lose Them
8281,69,0.08,639.29,5,2,4,3,Loyal Customers
8282,986,0.12,335.37,2,2,2,2,Customers Needing Attention
8284,699,0.057142857,233.88,3,1,2,2,Customers Needing Attention
8287,1078,0.090909091,216.14,2,2,1,2,Customers Needing Attention
8288,480,1,76.21,3,3,1,2,Customers Needing Attention
8289,706,1,438.2,3,3,3,3,Potential Loyalists
8291,491,0.052631579,696.05,3,1,4,3,Potential Loyalists
8292,114,0.054545455,835.45,5,1,5,3,Loyal Customers
8293,408,0.104166667,1273.94,4,2,5,4,Loyal Customers
8294,527,1,96.33,3,3,1,2,Customers Needing Attention
8295,563,0.09375,556.15,3,2,4,3,Potential Loyalists
8296,45,1,455.5,5,3,3,3,Loyal Customers
8298,820,0.285714286,850.11,2,3,5,4,At Risk
8299,1050,1,73.25,2,3,1,2,Customers Needing Attention
8300,398,1,248.53,4,3,2,3,Potential Loyalists
8301,1162,1,127.77,2,3,1,2,Customers Needing Attention
8302,240,1,70.94,4,3,1,2,Potential Loyalists
8303,499,1,225.75,3,3,2,3,Potential Loyalists
8304,113,0.08,688.15,5,2,4,3,Loyal Customers
8305,55,0.095238095,823.7,5,2,5,4,Champions
8306,668,0.103448276,249.24,3,2,2,2,Customers Needing Attention
8307,252,1,461.65,4,3,3,3,Potential Loyalists
8308,737,0.114285714,919.9,3,2,5,4,Loyal Customers
8310,79,1,88.02,5,3,1,2,Potential Loyalists
8311,126,0.046511628,266.64,5,1,2,2,Potential Loyalists
8314,49,0.666666667,535.53,5,3,4,4,Champions
8315,1150,1,85.18,2,3,1,2,Customers Needing Attention
8317,82,0.142857143,530.47,5,3,4,4,Champions
8318,1404,1,363.46,1,3,2,3,At Risk
8319,463,0.135135135,1416.62,4,3,5,4,Loyal Customers
8322,1126,1,367.66,2,3,2,3,Customers Needing Attention
8323,1836,1,275.41,1,3,2,3,At Risk
8324,574,0.173913043,1182.13,3,3,5,4,Loyal Customers
8325,586,1,191.21,3,3,1,2,Customers Needing Attention
8326,542,1,432.48,3,3,3,3,Potential Loyalists
8327,390,0.066666667,233.46,4,1,2,2,Potential Loyalists
8328,151,0.070175439,1157.96,5,1,5,3,Loyal Customers
8329,118,0.093023256,1125.97,5,2,5,4,Champions
8330,610,0.086956522,526,3,2,3,3,Potential Loyalists
8331,622,0.19047619,1087.64,3,3,5,4,Loyal Customers
8332,311,1,264.19,4,3,2,3,Potential Loyalists
8333,860,0.064516129,517.5,2,1,3,2,Customers Needing Attention
8334,182,0.166666667,484.55,5,3,3,3,Loyal Customers
8335,1151,0.285714286,502.63,2,3,3,3,Customers Needing Attention
8336,218,1,52.91,4,3,1,2,Potential Loyalists
8337,81,0.113207547,1281.55,5,2,5,4,Champions
8338,291,0.333333333,676.2,4,3,4,4,Loyal Customers
8340,1259,1,60.29,1,3,1,2,Hibernating
8341,1379,1,53.13,1,3,1,2,Hibernating
8342,592,0.047619048,860.7,3,1,5,3,Potential Loyalists
8343,1451,0.4,730.35,1,3,4,4,Cant Lose Them
8344,1817,1,116.58,1,3,1,2,Hibernating
8346,99,1,402.55,5,3,3,3,Loyal Customers
8347,1459,0.4,307.49,1,3,2,3,At Risk
8348,483,1,436.11,3,3,3,3,Potential Loyalists
8349,489,0.075,1074.62,3,1,5,3,Potential Loyalists
8350,85,0.086956522,1038.91,5,2,5,4,Champions
8353,468,0.090909091,910.44,4,2,5,4,Loyal Customers
8354,168,0.107142857,1510.27,5,2,5,4,Champions
8355,60,1,134.89,5,3,1,2,Potential Loyalists
8357,85,0.102040816,1460.3,5,2,5,4,Champions
8358,650,1,422.8,3,3,3,3,Potential Loyalists
8359,784,0.333333333,802.03,2,3,5,4,At Risk
8360,78,1,127.1,5,3,1,2,Potential Loyalists
8361,29,0.081967213,1238.61,5,2,5,4,Champions
8362,456,0.105263158,841.02,4,2,5,4,Loyal Customers
8363,635,1,86.91,3,3,1,2,Customers Needing Attention
8364,1620,1,202.42,1,3,1,2,Hibernating
8365,602,0.071428571,667.91,3,1,4,3,Potential Loyalists
8366,63,0.075,957.12,5,1,5,3,Loyal Customers
8368,190,0.235294118,812.76,5,3,5,4,Champions
8369,36,1,264.67,5,3,2,3,Loyal Customers
8370,290,0.063829787,1073.06,4,1,5,3,Potential Loyalists
8371,1522,1,474.92,1,3,3,3,At Risk
8373,728,1,273.61,3,3,2,3,Potential Loyalists
8374,1048,1,378.4,2,3,2,3,Customers Needing Attention
8375,705,0.142857143,786.21,3,3,4,4,Loyal Customers
8377,1595,1,107.13,1,3,1,2,Hibernating
8378,1408,0.285714286,648.95,1,3,4,4,Cant Lose Them
8379,284,1,224.1,4,3,2,3,Potential Loyalists
8380,228,0.105263158,345,4,2,2,2,Potential Loyalists
8381,252,0.3,863.68,4,3,5,4,Loyal Customers
8382,576,0.25,631.06,3,3,4,4,Loyal Customers
8383,714,1,344.51,3,3,2,3,Potential Loyalists
8384,1792,1,325.39,1,3,2,3,At Risk
8385,1077,0.12,751.65,2,2,4,3,Customers Needing Attention
8387,341,0.095238095,507.3,4,2,3,3,Potential Loyalists
8388,429,0.4,329.87,4,3,2,3,Potential Loyalists
8389,1044,1,313.51,2,3,2,3,Customers Needing Attention
8390,116,1,406.06,5,3,3,3,Loyal Customers
8391,1071,1,477.76,2,3,3,3,Customers Needing Attention
8392,100,0.085106383,726.34,5,2,4,3,Loyal Customers
8393,1012,0.166666667,590.54,2,3,4,4,At Risk
8394,787,0.117647059,585.08,2,2,4,3,Customers Needing Attention
8395,1446,1,487.28,1,3,3,3,At Risk
8396,205,0.051724138,721.65,5,1,4,3,Loyal Customers
8397,421,0.111111111,1613.93,4,2,5,4,Loyal Customers
8399,1221,1,486.48,2,3,3,3,Customers Needing Attention
8401,1595,0.4,529.54,1,3,4,4,Cant Lose Them
8403,1851,0.666666667,657.84,1,3,4,4,Cant Lose Them
8404,214,0.070175439,720.41,4,1,4,3,Potential Loyalists
8405,443,0.075,332.97,4,1,2,2,Potential Loyalists
8406,503,0.1,707.84,3,2,4,3,Potential Loyalists
8407,1056,1,257.35,2,3,2,3,Customers Needing Attention
8408,167,0.153846154,100.11,5,3,1,2,Potential Loyalists
8409,180,0.090909091,626.82,5,2,4,3,Loyal Customers
8411,1378,1,451.14,1,3,3,3,At Risk
8412,661,0.060606061,625.23,3,1,4,3,Potential Loyalists
8414,1833,1,65.87,1,3,1,2,Hibernating
8415,294,0.086956522,225.86,4,2,2,2,Potential Loyalists
8416,666,0.046511628,324.64,3,1,2,2,Customers Needing Attention
8417,558,1,143.78,3,3,1,2,Customers Needing Attention
8418,252,0.2,1034.58,4,3,5,4,Loyal Customers
8419,1083,1,24.1,2,3,1,2,Customers Needing Attention
8421,637,1,74.71,3,3,1,2,Customers Needing Attention
8422,1820,1,279.56,1,3,2,3,At Risk
8423,25,0.048780488,665.24,5,1,4,3,Loyal Customers
8424,312,1,772.35,4,3,4,4,Loyal Customers
8425,1333,0.25,712.54,1,3,4,4,Cant Lose Them
8426,88,1,248.88,5,3,2,3,Loyal Customers
8427,961,1,149.53,2,3,1,2,Customers Needing Attention
8428,26,1,50.55,5,3,1,2,Potential Loyalists
8429,287,1,319.01,4,3,2,3,Potential Loyalists
8430,820,0.090909091,863.22,2,2,5,4,At Risk
8431,890,0.428571429,573.89,2,3,4,4,At Risk
8433,1466,0.166666667,714.61,1,3,4,4,Cant Lose Them
8434,432,0.111111111,591.17,4,2,4,3,Potential Loyalists
8436,551,0.096774194,577.22,3,2,4,3,Potential Loyalists
8437,528,0.428571429,667.3,3,3,4,4,Loyal Customers
8438,517,0.2,592.29,3,3,4,4,Loyal Customers
8439,747,1,268.58,3,3,2,3,Potential Loyalists
8440,1635,1,421.09,1,3,3,3,At Risk
8441,1277,1,272.86,1,3,2,3,At Risk
8443,881,0.235294118,1208.49,2,3,5,4,At Risk
8444,817,0.133333333,184.38,2,2,1,2,Customers Needing Attention
8445,1683,1,428.98,1,3,3,3,At Risk
8446,377,1,250.25,4,3,2,3,Potential Loyalists
8447,1449,1,70.08,1,3,1,2,Hibernating
8449,357,0.064516129,762.23,4,1,4,3,Potential Loyalists
8450,1466,0.125,733.4,1,2,4,3,At Risk
8451,574,0.043478261,547.29,3,1,4,3,Potential Loyalists
8454,544,0.136363636,1546.39,3,3,5,4,Loyal Customers
8455,1440,0.133333333,609.98,1,2,4,3,At Risk
8458,591,0.069767442,526.02,3,1,3,2,Customers Needing Attention
8459,1669,1,489.35,1,3,3,3,At Risk
8460,1172,0.173913043,1234.46,2,3,5,4,At Risk
8461,1651,1,213.08,1,3,1,2,Hibernating
8462,1014,1,189.75,2,3,1,2,Customers Needing Attention
8465,1585,1,117.55,1,3,1,2,Hibernating
8467,760,1,150.88,3,3,1,2,Customers Needing Attention
8468,210,1,34.09,4,3,1,2,Potential Loyalists
8469,1129,1,839.07,2,3,5,4,At Risk
8470,1888,1,233.53,1,3,2,3,At Risk
8471,26,0.044444444,544.56,5,1,4,3,Loyal Customers
8472,53,0.12244898,1351.76,5,2,5,4,Champions
8474,796,0.235294118,627.92,2,3,4,4,At Risk
8475,622,0.075,1271.25,3,1,5,3,Potential Loyalists
8476,215,0.05,514.18,4,1,3,2,Potential Loyalists
8477,1353,0.181818182,406.74,1,3,3,3,At Risk
8478,845,0.1,376.19,2,2,2,2,Customers Needing Attention
8480,458,1,319.21,4,3,2,3,Potential Loyalists
8481,909,0.666666667,486.54,2,3,3,3,Customers Needing Attention
8482,659,1,385.11,3,3,3,3,Potential Loyalists
8483,709,1,138.52,3,3,1,2,Customers Needing Attention
8484,587,1,295.7,3,3,2,3,Potential Loyalists
8485,1034,0.103448276,1271.77,2,2,5,4,At Risk
8486,381,0.058823529,724.76,4,1,4,3,Potential Loyalists
8487,882,0.166666667,101.02,2,3,1,2,Customers Needing Attention
8488,82,0.058823529,855.53,5,1,5,3,Loyal Customers
8489,828,0.068965517,522.48,2,1,3,2,Customers Needing Attention
8491,176,1,475.48,5,3,3,3,Loyal Customers
8492,1290,1,160.43,1,3,1,2,Hibernating
8493,435,0.06,886.35,4,1,5,3,Potential Loyalists
8495,410,0.095238095,1083.02,4,2,5,4,Loyal Customers
8496,761,0.090909091,257.16,3,2,2,2,Customers Needing Attention
8498,1490,0.153846154,461.19,1,3,3,3,At Risk
8499,169,0.054054054,494.92,5,1,3,2,Potential Loyalists
8500,325,0.064516129,674.35,4,1,4,3,Potential Loyalists
8501,2,0.111111111,262.19,5,2,2,2,Potential Loyalists
8502,173,0.055555556,538.44,5,1,4,3,Loyal Customers
8503,1082,0.074074074,426.73,2,1,3,2,Customers Needing Attention
8504,242,0.046511628,345.08,4,1,2,2,Potential Loyalists
8505,546,0.133333333,446.39,3,2,3,3,Potential Loyalists
8506,43,0.272727273,839.55,5,3,5,4,Champions
8507,1814,1,223.55,1,3,2,3,At Risk
8509,1417,0.111111111,409.98,1,2,3,3,At Risk
8510,685,1,223.96,3,3,2,3,Potential Loyalists
8511,95,1,487.53,5,3,3,3,Loyal Customers
8513,294,0.054545455,505.76,4,1,3,2,Potential Loyalists
8514,181,1,87.07,5,3,1,2,Potential Loyalists
8516,1155,0.333333333,534.64,2,3,4,4,At Risk
8517,22,0.135135135,1132.99,5,3,5,4,Champions
8518,1092,1,327.66,2,3,2,3,Customers Needing Attention
8519,979,0.166666667,166.84,2,3,1,2,Customers Needing Attention
8520,1778,1,339.14,1,3,2,3,At Risk
8521,734,1,273.33,3,3,2,3,Potential Loyalists
8522,850,0.285714286,426.94,2,3,3,3,Customers Needing Attention
8524,648,0.4,427.41,3,3,3,3,Potential Loyalists
8526,816,0.25,294.04,2,3,2,3,Customers Needing Attention
8527,490,0.042553191,380.48,3,1,2,2,Customers Needing Attention
8529,267,0.037037037,535.68,4,1,4,3,Potential Loyalists
8530,1799,1,407.73,1,3,3,3,At Risk
8531,611,1,232.23,3,3,2,3,Potential Loyalists
8532,1683,1,356.58,1,3,2,3,At Risk
8533,33,0.033333333,534.02,5,1,4,3,Loyal Customers
8535,142,1,64.01,5,3,1,2,Potential Loyalists
8536,1608,0.166666667,527.92,1,3,3,3,At Risk
8537,360,1,312.86,4,3,2,3,Potential Loyalists
8538,1018,0.12,778.25,2,2,4,3,Customers Needing Attention
8539,55,1,53.33,5,3,1,2,Potential Loyalists
8540,500,0.104166667,1065.91,3,2,5,4,Loyal Customers
8541,154,0.076923077,589.64,5,1,4,3,Loyal Customers
8542,623,0.095238095,1200.51,3,2,5,4,Loyal Customers
8544,361,0.117647059,575.88,4,2,4,3,Potential Loyalists
8545,765,1,248.46,3,3,2,3,Potential Loyalists
8546,1359,1,447.11,1,3,3,3,At Risk
8547,143,0.076923077,435.36,5,1,3,2,Potential Loyalists
8548,1370,0.4,1079.37,1,3,5,4,Cant Lose Them
8549,219,0.09375,551.4,4,2,4,3,Potential Loyalists
8550,839,1,40.02,2,3,1,2,Customers Needing Attention
8551,56,0.068965517,853.57,5,1,5,3,Loyal Customers
8552,61,0.085714286,715.87,5,2,4,3,Loyal Customers
8554,1665,1,375.8,1,3,2,3,At Risk
8555,683,0.103448276,662.98,3,2,4,3,Potential Loyalists
8556,558,0.1,534.83,3,2,4,3,Potential Loyalists
8557,361,0.083333333,771.61,4,2,4,3,Potential Loyalists
8558,44,0.064516129,254.41,5,1,2,2,Potential Loyalists
8559,459,0.096774194,891.14,4,2,5,4,Loyal Customers
8560,1032,1,474.06,2,3,3,3,Customers Needing Attention
8561,800,1,24.17,2,3,1,2,Customers Needing Attention
8562,812,1,444.21,2,3,3,3,Customers Needing Attention
8564,303,1,134.24,4,3,1,2,Potential Loyalists
8566,455,0.4,601.78,4,3,4,4,Loyal Customers
8567,978,0.107142857,490.39,2,2,3,3,Customers Needing Attention
8568,1574,1,428.63,1,3,3,3,At Risk
8569,711,0.051282051,155.96,3,1,1,1,Promising
8570,482,0.066666667,510.13,3,1,3,2,Customers Needing Attention
8571,1416,1,358.02,1,3,2,3,At Risk
8573,609,1,195.93,3,3,1,2,Customers Needing Attention
8574,467,0.166666667,554.47,4,3,4,4,Loyal Customers
8575,1064,1,478.9,2,3,3,3,Customers Needing Attention
8577,626,1,82.39,3,3,1,2,Customers Needing Attention
8578,1205,0.111111111,584.76,2,2,4,3,Customers Needing Attention
8579,1692,1,98.71,1,3,1,2,Hibernating
8580,90,0.049180328,1141.8,5,1,5,3,Loyal Customers
8582,1032,1,405.67,2,3,3,3,Customers Needing Attention
8584,501,0.066666667,564.88,3,1,4,3,Potential Loyalists
8585,510,1,228.21,3,3,2,3,Potential Loyalists
8586,891,0.148148148,1665.18,2,3,5,4,At Risk
8587,268,0.333333333,518.84,4,3,3,3,Potential Loyalists
8588,918,0.117647059,443.52,2,2,3,3,Customers Needing Attention
8589,85,0.071428571,1062.82,5,1,5,3,Loyal Customers
8590,40,0.089285714,1436.39,5,2,5,4,Champions
8591,113,0.142857143,607.79,5,3,4,4,Champions
8592,639,1,82.6,3,3,1,2,Customers Needing Attention
8593,701,1,90.94,3,3,1,2,Customers Needing Attention
8594,146,0.095238095,1349.63,5,2,5,4,Champions
8595,720,1,416.65,3,3,3,3,Potential Loyalists
8597,1560,1,189.93,1,3,1,2,Hibernating
8598,60,0.081967213,1480.57,5,2,5,4,Champions
8599,1382,1,238.64,1,3,2,3,At Risk
8600,714,1,190.45,3,3,1,2,Customers Needing Attention
8601,389,0.041666667,552.09,4,1,4,3,Potential Loyalists
8602,426,0.048780488,412.63,4,1,3,2,Potential Loyalists
8606,828,0.135135135,638.25,2,3,4,4,At Risk
8607,430,1,354.91,4,3,2,3,Potential Loyalists
8610,974,0.083333333,372.95,2,2,2,2,Customers Needing Attention
8612,473,0.2,774.17,3,3,4,4,Loyal Customers
8614,646,1,86.09,3,3,1,2,Customers Needing Attention
8615,562,1,416.76,3,3,3,3,Potential Loyalists
8616,804,1,84.62,2,3,1,2,Customers Needing Attention
8617,970,1,441.19,2,3,3,3,Customers Needing Attention
8619,773,1,352.74,3,3,2,3,Potential Loyalists
8620,768,1,434.36,3,3,3,3,Potential Loyalists
8621,691,0.066666667,551.57,3,1,4,3,Potential Loyalists
8622,1825,0.5,712.6,1,3,4,4,Cant Lose Them
8623,1486,1,260.28,1,3,2,3,At Risk
8624,541,0.060606061,311.89,3,1,2,2,Customers Needing Attention
8625,477,1,400.91,3,3,3,3,Potential Loyalists
8626,337,1,458.86,4,3,3,3,Potential Loyalists
8627,720,0.08,669.59,3,2,4,3,Potential Loyalists
8628,50,0.064516129,1030.64,5,1,5,3,Loyal Customers
8629,680,0.111111111,788.03,3,2,5,4,Loyal Customers
8631,1856,1,139.11,1,3,1,2,Hibernating
8633,1477,1,485.3,1,3,3,3,At Risk
8634,647,1,362.32,3,3,2,3,Potential Loyalists
8636,1608,1,387.66,1,3,3,3,At Risk
8637,1392,1,306.68,1,3,2,3,At Risk
8638,593,0.064516129,770.35,3,1,4,3,Potential Loyalists
8639,1908,1,271.49,1,3,2,3,At Risk
8640,212,1,343.65,4,3,2,3,Potential Loyalists
8641,860,1,465.67,2,3,3,3,Customers Needing Attention
8643,15,0.058823529,526.22,5,1,3,2,Potential Loyalists
8644,897,0.1,708.92,2,2,4,3,Customers Needing Attention
8645,59,0.049180328,1043.23,5,1,5,3,Loyal Customers
8646,1459,1,158.05,1,3,1,2,Hibernating
8648,16,0.035087719,613.04,5,1,4,3,Loyal Customers
8650,1157,1,376.03,2,3,2,3,Customers Needing Attention
8651,1131,0.074074074,776.85,2,1,4,3,Customers Needing Attention
8652,1579,1,20.51,1,3,1,2,Hibernating
8653,1003,1,223.85,2,3,2,3,Customers Needing Attention
8654,42,1,176.37,5,3,1,2,Potential Loyalists
8656,201,0.094339623,1155.16,5,2,5,4,Champions
8657,729,0.076923077,128.87,3,1,1,1,Promising
8658,784,0.071428571,622.93,2,1,4,3,Customers Needing Attention
8660,1013,0.142857143,658.69,2,3,4,4,At Risk
8662,724,1,306.43,3,3,2,3,Potential Loyalists
8663,563,0.142857143,885.71,3,3,5,4,Loyal Customers
8667,459,0.114285714,1280.82,4,2,5,4,Loyal Customers
8668,234,0.0625,875.37,4,1,5,3,Potential Loyalists
8669,19,0.125,996.7,5,2,5,4,Champions
8671,10,1,482.13,5,3,3,3,Loyal Customers
8672,130,0.12195122,1821.44,5,2,5,4,Champions
8673,1085,1,212.47,2,3,1,2,Customers Needing Attention
8674,340,0.044444444,455.73,4,1,3,2,Potential Loyalists
8675,1330,1,74.27,1,3,1,2,Hibernating
8676,276,2,394.21,4,5,3,4,Loyal Customers
8677,1913,1,130.39,1,3,1,2,Hibernating
8679,292,0.095238095,1183.3,4,2,5,4,Loyal Customers
8680,217,0.074074074,871.29,4,1,5,3,Potential Loyalists
8682,661,1,226.68,3,3,2,3,Potential Loyalists
8683,1761,1,273.61,1,3,2,3,At Risk
8684,196,0.081081081,770.82,5,2,4,3,Loyal Customers
8685,554,0.044444444,173.67,3,1,1,1,Promising
8686,150,1,233.38,5,3,2,3,Loyal Customers
8687,1019,1,151.15,2,3,1,2,Customers Needing Attention
8688,236,0.153846154,594.84,4,3,4,4,Loyal Customers
8689,747,1,60.54,3,3,1,2,Customers Needing Attention
8692,284,1,383.2,4,3,2,3,Potential Loyalists
8693,1116,1,352.93,2,3,2,3,Customers Needing Attention
8695,603,0.05,859.07,3,1,5,3,Potential Loyalists
8696,1687,1,374.34,1,3,2,3,At Risk
8697,695,0.2,867.03,3,3,5,4,Loyal Customers
8698,511,0.178571429,1676.71,3,3,5,4,Loyal Customers
8699,963,0.166666667,971.35,2,3,5,4,At Risk
8700,69,0.046511628,951.57,5,1,5,3,Loyal Customers
8701,191,1,380.25,5,3,2,3,Loyal Customers
8702,1103,1,74.06,2,3,1,2,Customers Needing Attention
8703,1685,1,211.65,1,3,1,2,Hibernating
8704,40,0.166666667,378.33,5,3,2,3,Loyal Customers
8705,108,0.058823529,536.18,5,1,4,3,Loyal Customers
